record_id,entity_index,label,declared_start,declared_end,entity_text,offset_integrity_status
154,28,功效,150,153,吐下之,text_found_at_other_position
154,29,功效,155,160,去鼻中息肉,text_found_at_other_position
154,30,功效,161,164,疗黄疸,text_found_at_other_position
154,31,病症,165,168,暴急黄,text_found_at_other_position
154,32,食材,169,170,花,text_found_at_other_position
154,33,功效,171,176,主心痛咳逆,text_found_at_other_position
154,34,食材,178,180,黄瓜,text_found_at_other_position
154,35,食味,464,465,甘,text_found_at_other_position
154,36,食性,185,186,寒,text_found_at_other_position
154,37,禁忌,334,336,有毒,text_found_at_other_position
154,38,禁忌,190,194,不可多食,text_found_at_other_position
154,39,禁忌,195,198,动蹇热,text_found_at_other_position
154,40,禁忌,199,202,多疟疾,text_found_at_other_position
154,41,禁忌,203,207,发百病,entity_text_not_found_in_current_passage
154,42,禁忌,209,212,积瘀热,text_found_at_other_position
154,43,禁忌,213,216,发疰气,text_found_at_other_position
154,44,禁忌,217,223,令人虚热上逆,text_found_at_other_position
154,45,禁忌,226,231,发脚气疮疥,text_found_at_other_position
154,46,禁忌,232,235,不益人,text_found_at_other_position
154,47,禁忌,237,241,小儿尤忌,text_found_at_other_position
154,48,禁忌,242,247,滑中生疳虫,text_found_at_other_position
154,49,禁忌,248,254,不可与醋同食,text_found_at_other_position
154,50,食材,256,258,丝瓜,text_found_at_other_position
154,51,古籍来源,259,263,《本草》,text_found_at_other_position
154,52,病症,269,271,痘疮,text_found_at_other_position
154,53,病症,272,274,脚痈,text_found_at_other_position
154,54,烹饪方法,275,277,烧灰,text_found_at_other_position
154,55,食性,284,285,冷,text_found_at_other_position
154,56,功效,285,287,解毒,text_found_at_other_position
154,57,烹饪方法,291,292,煮,text_found_at_other_position
154,58,食材,294,295,姜,text_found_at_other_position
154,59,食材,295,296,醋,text_found_at_other_position
154,60,烹饪方法,305,306,炒,text_found_at_other_position
154,61,食材,299,300,鸡,text_found_at_other_position
154,62,食材,301,302,鸭,text_found_at_other_position
154,63,食材,303,305,猪肉,text_found_at_other_position
154,64,食材,325,327,瓠子,text_found_at_other_position
154,65,食性,333,334,寒,text_found_at_other_position
154,66,禁忌,97,100,有毒,text_found_at_other_position
154,67,功效,337,347,主大水面目四肢浮肿,entity_text_not_found_in_current_passage
154,68,功效,348,350,下水,text_found_at_other_position
154,69,功效,351,354,令人吐,text_found_at_other_position
154,70,食性,359,360,冷,text_found_at_other_position
154,71,禁忌,20,22,无毒,text_found_at_other_position
154,72,禁忌,366,368,微毒,text_found_at_other_position
154,73,功效,369,373,除烦止渴,text_found_at_other_position
154,74,功效,374,377,治心热,text_found_at_other_position
154,75,功效,379,382,利水道,text_found_at_other_position
154,76,功效,383,386,调心肺,text_found_at_other_position
154,77,功效,387,390,治石淋,text_found_at_other_position
154,78,功效,393,396,吐蛔虫,text_found_at_other_position
154,79,功效,397,400,压丹石,text_found_at_other_position
154,80,病症,403,407,脚气虚胀,text_found_at_other_position
154,81,病症,409,411,冷气,text_found_at_other_position
154,82,禁忌,412,416,食之病增,text_found_at_other_position
154,83,食材,436,438,葫芦,text_found_at_other_position
154,84,食材,459,460,莼,text_found_at_other_position
154,85,食性,466,467,寒,text_found_at_other_position
154,86,禁忌,360,362,无毒,text_found_at_other_position
154,87,功效,471,476,主消渴热脾,text_found_at_other_position
154,88,食材,478,480,鲫鱼,text_found_at_other_position
154,89,烹饪方法,480,482,作羹,text_found_at_other_position
154,90,功效,487,489,下水,text_found_at_other_position
154,91,功效,490,493,利小便,text_found_at_other_position
154,92,功效,494,498,解百药毒,text_found_at_other_position
154,93,功效,502,506,下气止呕,text_found_at_other_position
154,94,禁忌,507,513,其性滑不益脾,text_found_at_other_position
154,95,禁忌,515,519,多食发痔,text_found_at_other_position
154,96,禁忌,520,527,损胃及齿发面色,text_found_at_other_position
155,1,食材,11,13,白狗,exact_match
155,2,食材,29,31,黄狗,exact_match
155,3,食材,112,114,犬肉,exact_match
155,4,食材,134,137,山狗獾,exact_match
155,5,食材,182,185,猪肉,entity_text_not_found_in_current_passage
155,6,食材,259,261,豚卵,text_found_at_other_position
155,7,食材,298,300,悬蹄,text_found_at_other_position
155,8,食材,336,337,心,text_found_at_other_position
155,9,食材,368,369,肚,text_found_at_other_position
155,10,食材,410,411,肺,text_found_at_other_position
155,11,食材,434,435,肝,text_found_at_other_position
155,12,食材,458,459,肾,text_found_at_other_position
155,13,食材,494,495,脾,text_found_at_other_position
155,14,食材,502,503,舌,text_found_at_other_position
155,15,食材,518,519,头,text_found_at_other_position
155,16,食材,537,538,脑,text_found_at_other_position
155,17,食材,551,553,脂膏,text_found_at_other_position
155,18,食材,158,159,皮,text_found_at_other_position
155,19,食材,638,640,肠脏,text_found_at_other_position
155,20,食性,189,191,微寒,text_found_at_other_position
155,21,食性,265,266,温,text_found_at_other_position
155,22,食性,370,372,微温,text_found_at_other_position
155,23,食味,187,188,苦,text_found_at_other_position
155,24,食味,155,156,甘,text_found_at_other_position
155,25,功效,31,33,大补,exact_match
155,26,功效,115,117,补阳,exact_match
155,27,功效,192,196,主闭血脉,text_found_at_other_position
155,28,功效,198,201,弱筋骨,text_found_at_other_position
155,29,功效,273,278,主惊痫癫病,text_found_at_other_position
155,30,功效,288,292,奔豚五癃,text_found_at_other_position
155,31,功效,293,297,邪气挛缩,text_found_at_other_position
155,32,功效,301,304,主五痔,text_found_at_other_position
155,33,功效,305,309,伏热在肠,text_found_at_other_position
155,34,功效,310,314,肠痈内蚀,text_found_at_other_position
155,35,功效,318,321,主伤挞,text_found_at_other_position
155,36,功效,324,327,诸败疮,text_found_at_other_position
155,37,功效,332,335,下乳汁,text_found_at_other_position
155,38,功效,338,343,主惊邪忧恚,text_found_at_other_position
155,39,功效,346,349,血不足,text_found_at_other_position
155,40,功效,350,353,补虚劳,text_found_at_other_position
155,41,功效,373,377,补中益气,text_found_at_other_position
155,42,功效,379,382,止渴利,text_found_at_other_position
155,43,功效,384,389,主骨蒸热劳,text_found_at_other_position
155,44,功效,390,394,杀劳虫,entity_text_not_found_in_current_passage
155,45,功效,395,397,补羸,text_found_at_other_position
155,46,功效,398,401,助血脉,text_found_at_other_position
155,47,功效,402,404,止痢,text_found_at_other_position
155,48,功效,416,418,补肺,text_found_at_other_position
155,49,功效,438,441,主脚气,text_found_at_other_position
155,50,功效,442,446,冷泄赤白,text_found_at_other_position
155,51,功效,448,450,藏虚,text_found_at_other_position
155,52,功效,462,466,和理肾气,text_found_at_other_position
155,53,功效,467,471,通利膀胱,text_found_at_other_position
155,54,功效,477,480,消积滞,text_found_at_other_position
155,55,功效,496,501,主脾胃虚热,text_found_at_other_position
155,56,功效,505,507,健脾,text_found_at_other_position
155,57,功效,509,512,补不足,text_found_at_other_position
155,58,功效,513,517,令人能食,text_found_at_other_position
155,59,功效,520,523,补虚乏,text_found_at_other_position
155,60,功效,524,529,去惊痫五痔,text_found_at_other_position
155,61,功效,547,550,主生发,text_found_at_other_position
155,62,功效,554,557,主恶疮,text_found_at_other_position
155,63,功效,558,561,利血脉,text_found_at_other_position
155,64,功效,563,566,解风热,text_found_at_other_position
155,65,功效,567,571,皮肤风热,text_found_at_other_position
155,66,功效,574,577,解斑蝥,text_found_at_other_position
155,67,功效,578,581,芫菁毒,text_found_at_other_position
155,68,功效,585,587,杀虫,text_found_at_other_position
155,69,功效,612,617,解少阴客热,text_found_at_other_position
155,70,功效,623,627,润燥除烦,text_found_at_other_position
155,71,功效,633,637,益气断痢,text_found_at_other_position
155,72,功效,641,645,主下焦虚,text_found_at_other_position
155,73,病症,3,10,女子带下十二疾,exact_match
155,74,病症,53,57,阴虚发热,exact_match
155,75,病症,71,73,消渴,exact_match
155,76,病症,109,111,阴虚,exact_match
155,77,病症,225,227,疟病,text_found_at_other_position
155,78,病症,227,229,金疮,text_found_at_other_position
155,79,病症,252,254,热风,text_found_at_other_position
155,80,病症,279,283,鬼疰蛊毒,text_found_at_other_position
155,81,脏腑,572,573,肝,text_found_at_other_position
155,82,脏腑,610,611,肾,text_found_at_other_position
155,83,禁忌,60,64,妊娠勿食,exact_match
155,84,禁忌,65,69,不可炙食,exact_match
155,85,禁忌,75,81,不可与蒜同食,exact_match
155,86,禁忌,82,85,顿损人,exact_match
155,87,禁忌,232,240,不可同牛肉煮食,entity_text_not_found_in_current_passage
155,88,禁忌,246,250,同荞麦食,text_found_at_other_position
155,89,禁忌,360,367,不可同茱萸食,entity_text_not_found_in_current_passage
155,90,禁忌,419,426,不可同白花莱食,text_found_at_other_position
155,91,禁忌,451,457,不可同鱼子食,text_found_at_other_position
155,92,禁忌,481,485,冬不可食,text_found_at_other_position
155,93,禁忌,588,593,忌食鸟梅,entity_text_not_found_in_current_passage
155,94,烹饪方法,530,531,煮,text_found_at_other_position
155,95,食材,630,632,米粉,text_found_at_other_position
156,1,食材,115,117,桑耳,exact_match
156,2,食味,119,120,甘,exact_match
156,3,食性,121,123,有毒,exact_match
156,4,病症,128,134,女子赤白带下,exact_match
156,5,病症,135,137,癜癜,exact_match
156,6,病症,138,140,阴痛,exact_match
156,7,病症,141,146,阴阳寒热,entity_text_not_found_in_current_passage
156,8,病症,147,149,无子,exact_match
156,9,病症,150,154,月水不调,exact_match
156,10,功效,161,163,止泄,exact_match
156,11,功效,164,166,益气,exact_match
156,12,食材,156,160,黄熟白者,exact_match
156,13,功效,173,178,治癖饮积聚,exact_match
156,14,食性,182,183,寒,exact_match
156,15,食性,184,186,无毒,exact_match
156,16,病症,188,190,消渴,exact_match
156,17,食味,194,196,甘辛,exact_match
156,18,食性,201,202,温,exact_match
156,19,食性,203,205,微毒,exact_match
156,20,功效,206,211,止肠风泻血,exact_match
156,21,病症,212,217,妇人心腹痛,exact_match
156,22,病症,219,221,五痔,exact_match
156,23,食材,222,226,柘木上者,exact_match
156,24,食材,230,233,桑槐耳,exact_match
156,25,病症,235,239,五痔心痛,exact_match
156,26,病症,240,246,女子阴中疮痛,exact_match
156,27,功效,249,253,治风破血,exact_match
156,28,功效,254,256,益力,exact_match
156,29,食材,258,260,楮耳,exact_match
156,30,食材,267,270,榆柳耳,exact_match
156,31,食材,306,308,蒌蒿,exact_match
156,32,食味,311,313,甘辛,text_found_at_other_position
156,33,食材,348,350,莪蒿,text_found_at_other_position
156,34,食材,358,360,邪蒿,text_found_at_other_position
156,35,食材,368,370,苦莱,text_found_at_other_position
156,36,食味,373,374,苦,text_found_at_other_position
156,37,食性,375,376,褰,text_found_at_other_position
156,38,食性,377,379,无毒,text_found_at_other_position
156,39,脏腑,2,4,五脏,exact_match
156,40,病症,383,385,邪气,text_found_at_other_position
156,41,病症,387,390,谷胃痹,text_found_at_other_position
156,42,病症,391,393,肠癖,text_found_at_other_position
156,43,病症,395,399,渴热中疾,text_found_at_other_position
156,44,病症,400,402,恶疮,text_found_at_other_position
156,45,功效,405,409,安心益气,text_found_at_other_position
156,46,功效,410,414,聪察少卧,text_found_at_other_position
156,47,功效,415,419,轻身耐老,text_found_at_other_position
156,48,功效,420,422,耐饥,text_found_at_other_position
156,49,古籍来源,445,449,《月令》,text_found_at_other_position
156,50,食材,484,486,马兰,text_found_at_other_position
156,51,食味,489,490,辛,text_found_at_other_position
156,52,食性,491,492,温,text_found_at_other_position
156,53,食材,515,517,蘩蒌,text_found_at_other_position
156,54,食味,519,520,酸,text_found_at_other_position
156,55,食性,521,523,气平,text_found_at_other_position
156,56,食性,524,526,无毒,text_found_at_other_position
156,57,病症,528,534,积年恶疮不愈,text_found_at_other_position
156,58,功效,542,544,破血,text_found_at_other_position
156,59,病症,563,564,淋,text_found_at_other_position
156,60,烹饪方法,97,98,煮,exact_match
156,61,食材,606,609,鸡肠草,text_found_at_other_position
157,1,古籍来源,0,4,《衍义》,exact_match
157,2,食材,5,6,鸡,exact_match
157,3,病症,7,8,风,exact_match
157,4,食材,52,53,鹜,exact_match
157,5,食材,56,57,肪,text_found_at_other_position
157,6,食味,58,59,甘,text_found_at_other_position
157,7,功效,60,62,无毒,text_found_at_other_position
157,8,病症,64,68,风虚寒热,text_found_at_other_position
157,9,古籍来源,72,75,《礼》,text_found_at_other_position
157,10,食材,89,91,野鸭,text_found_at_other_position
157,11,食材,92,93,凫,text_found_at_other_position
157,12,食材,83,84,鹜,text_found_at_other_position
157,13,古籍来源,130,134,《别录》,text_found_at_other_position
157,14,食材,138,140,鸭肪,text_found_at_other_position
157,15,病症,142,144,水肿,text_found_at_other_position
157,16,医家,145,148,陶隐居,text_found_at_other_position
157,17,食材,97,98,鹜,text_found_at_other_position
157,18,食材,152,155,家鸭肪,text_found_at_other_position
157,19,食材,121,123,野鸭,text_found_at_other_position
157,20,食性,166,167,凉,text_found_at_other_position
157,21,功效,168,170,无毒,text_found_at_other_position
157,22,功效,171,175,补中益气,text_found_at_other_position
157,23,功效,176,178,助力,text_found_at_other_position
157,24,功效,179,183,大益病人,text_found_at_other_position
157,25,功效,184,186,消食,text_found_at_other_position
157,26,功效,187,193,杀十二种虫,entity_text_not_found_in_current_passage
157,27,病症,195,200,多年小热疮,text_found_at_other_position
157,28,食材,212,214,刀鸭,text_found_at_other_position
157,29,功效,225,228,补人虚,text_found_at_other_position
157,30,食材,94,96,家鸭,text_found_at_other_position
157,31,食材,247,249,木耳,text_found_at_other_position
157,32,食材,250,252,胡桃,text_found_at_other_position
157,33,食材,253,255,豆豉,text_found_at_other_position
157,34,食材,262,264,油鸭,text_found_at_other_position
157,35,食味,265,268,味更佳,text_found_at_other_position
157,36,食材,272,273,鸠,text_found_at_other_position
157,37,食味,276,277,甘,text_found_at_other_position
157,38,食性,279,280,平,text_found_at_other_position
157,39,功效,281,283,无毒,text_found_at_other_position
157,40,功效,284,287,主明目,text_found_at_other_position
157,41,功效,288,290,补气,text_found_at_other_position
157,42,功效,292,295,助阴阳,text_found_at_other_position
157,43,古籍来源,323,326,《诗》,text_found_at_other_position
157,44,食材,17,18,鸡,exact_match
157,45,食材,331,333,睢鸠,text_found_at_other_position
157,46,食材,335,337,水鸟,text_found_at_other_position
157,47,食材,340,343,黄褐侯,text_found_at_other_position
157,48,食材,345,347,鸠类,text_found_at_other_position
157,49,病症,349,353,蚁瘘恶疮,text_found_at_other_position
157,50,脏腑,355,357,五脏,text_found_at_other_position
157,51,功效,358,362,助气虚损,text_found_at_other_position
157,52,功效,363,372,排脓血并一切痈疖,entity_text_not_found_in_current_passage
157,53,烹饪方法,373,377,五味醯炙,text_found_at_other_position
157,54,食材,386,388,青鸠,text_found_at_other_position
157,55,食材,393,395,鹁鸽,text_found_at_other_position
157,56,食材,397,398,肉,text_found_at_other_position
157,57,食性,398,399,暖,text_found_at_other_position
157,58,功效,400,402,无毒,text_found_at_other_position
157,59,功效,403,407,调精益气,text_found_at_other_position
157,60,功效,408,413,解一切药毒,text_found_at_other_position
157,61,功效,414,418,食之益人,text_found_at_other_position
157,62,禁忌,420,433,若服药人食之。减药力。无效,text_found_at_other_position
157,63,病症,436,440,恶疮疥癣,text_found_at_other_position
157,64,病症,442,446,风瘙白癞,text_found_at_other_position
157,65,病症,447,451,疬疡风,entity_text_not_found_in_current_passage
157,66,烹饪方法,452,453,炒,text_found_at_other_position
157,67,烹饪方法,455,457,酒服,text_found_at_other_position
157,68,食材,465,466,雁,text_found_at_other_position
157,69,食味,381,382,甘,text_found_at_other_position
157,70,食性,472,473,平,text_found_at_other_position
157,71,功效,474,476,无毒,text_found_at_other_position
157,72,病症,478,481,风挛拘,text_found_at_other_position
157,73,病症,482,489,偏枯气不通利,entity_text_not_found_in_current_passage
157,74,功效,490,495,久服益气,entity_text_not_found_in_current_passage
157,75,功效,497,499,不饥,text_found_at_other_position
157,76,功效,500,504,轻身耐老,text_found_at_other_position
157,77,禁忌,505,509,六月勿食,text_found_at_other_position
157,78,病症,510,513,伤神气,text_found_at_other_position
157,79,食材,516,517,鸨,text_found_at_other_position
157,80,食材,525,527,雁类,text_found_at_other_position
157,81,食材,529,531,鹌鹑,text_found_at_other_position
157,82,食味,469,470,甘,text_found_at_other_position
157,83,食性,536,537,平,text_found_at_other_position
157,84,功效,538,541,补五脏,text_found_at_other_position
157,85,功效,542,544,益中,text_found_at_other_position
157,86,功效,545,547,续气,text_found_at_other_position
157,87,功效,548,555,实筋骨耐寒温,entity_text_not_found_in_current_passage
157,88,功效,558,561,消结热,text_found_at_other_position
157,89,食材,562,564,小豆,text_found_at_other_position
157,90,食材,566,568,生姜,text_found_at_other_position
157,91,烹饪方法,568,569,煮,text_found_at_other_position
157,92,功效,573,576,止泄痢,text_found_at_other_position
157,93,烹饪方法,577,579,酥煎,text_found_at_other_position
157,94,功效,579,584,令人下焦肥,text_found_at_other_position
158,1,食材,0,2,乳腐,exact_match
158,2,功效,3,6,润五脏,exact_match
158,3,功效,7,11,利大小便,exact_match
158,4,功效,12,17,益十二经脉,exact_match
158,5,食材,31,33,牛乳,exact_match
158,6,食材,34,36,羊乳,exact_match
158,7,食材,37,39,马乳,exact_match
158,8,食材,68,70,驴乳,exact_match
158,9,食材,88,90,人乳,exact_match
158,10,医家,92,94,张苍,exact_match
158,11,食材,144,146,辣莱,exact_match
158,12,食味,149,151,辛辣,text_found_at_other_position
158,13,功效,159,161,破气,text_found_at_other_position
158,14,功效,161,163,烧脾,text_found_at_other_position
158,15,病症,166,168,五痔,text_found_at_other_position
158,16,病症,168,170,痈疡,text_found_at_other_position
158,17,病症,172,175,昏耳目,text_found_at_other_position
158,18,病症,177,179,浮肿,text_found_at_other_position
158,19,病症,180,182,虚恚,text_found_at_other_position
158,20,食材,133,134,子,exact_match
158,21,食材,186,187,油,text_found_at_other_position
158,22,食味,189,190,甘,text_found_at_other_position
158,23,食性,191,192,温,text_found_at_other_position
158,24,功效,194,197,愈百病,text_found_at_other_position
158,25,古籍来源,217,221,《素问》,text_found_at_other_position
158,26,脏腑,302,304,五脏,text_found_at_other_position
158,27,食味,311,312,甘,text_found_at_other_position
158,28,脏腑,314,315,脾,text_found_at_other_position
158,29,食味,324,325,苦,text_found_at_other_position
158,30,脏腑,328,329,心,text_found_at_other_position
158,31,食味,339,340,咸,text_found_at_other_position
158,32,脏腑,342,343,肾,exact_match
158,33,食味,353,354,酸,text_found_at_other_position
158,34,脏腑,356,357,肝,text_found_at_other_position
158,35,食味,370,371,辛,exact_match
158,36,脏腑,373,374,肺,text_found_at_other_position
158,37,禁忌,315,321,过食甘则脾伤,text_found_at_other_position
158,38,禁忌,330,336,过食苦则心伤,text_found_at_other_position
158,39,禁忌,344,350,过食咸则肾伤,text_found_at_other_position
158,40,禁忌,361,367,过食酸则肝伤,text_found_at_other_position
158,41,禁忌,376,382,过食辛则肺伤,text_found_at_other_position
158,42,禁忌,417,421,厚味发热,text_found_at_other_position
158,43,养生原则,431,435,饮食无节,text_found_at_other_position
158,44,养生原则,508,515,养心莫善于寡欲,text_found_at_other_position
160,1,食材,15,20,野猪肉,entity_text_not_found_in_current_passage
160,2,食味,22,23,甘,text_found_at_other_position
160,3,功效,24,27,补肌肤,text_found_at_other_position
160,4,功效,28,32,令人肥腻,text_found_at_other_position
160,5,功效,34,37,补五脏,text_found_at_other_position
160,6,功效,38,44,止肠风下血,entity_text_not_found_in_current_passage
160,7,病症,46,49,癫痫病,text_found_at_other_position
160,8,功效,50,54,不发风气,text_found_at_other_position
160,9,食材,57,59,家猪,text_found_at_other_position
160,10,功效,64,67,微动风,text_found_at_other_position
160,11,禁忌,74,79,青蹄者勿食,text_found_at_other_position
160,12,食材,80,82,肪膏,text_found_at_other_position
160,13,烹饪方法,83,85,酒浸,text_found_at_other_position
160,14,功效,88,93,令妇人多乳,text_found_at_other_position
160,15,食材,119,120,胆,text_found_at_other_position
160,16,食味,126,127,辛,text_found_at_other_position
160,17,食味,128,129,甘,text_found_at_other_position
160,18,食性,131,132,平,text_found_at_other_position
160,19,功效,133,135,无毒,text_found_at_other_position
160,20,功效,136,139,主金疮,text_found_at_other_position
160,21,功效,140,144,止血生肌,text_found_at_other_position
160,22,功效,147,153,疗癫痫及鬼疰,text_found_at_other_position
160,23,食材,181,182,麂,text_found_at_other_position
160,24,食味,185,186,甘,text_found_at_other_position
160,25,食性,187,188,平,text_found_at_other_position
160,26,功效,189,191,无毒,text_found_at_other_position
160,27,功效,192,196,主五痔病,text_found_at_other_position
160,28,烹饪方法,197,199,燥出,text_found_at_other_position
160,29,烹饪方法,200,205,以姜醋进之,text_found_at_other_position
160,30,禁忌,213,218,多食动痼疾,text_found_at_other_position
160,31,食性,222,223,凉,text_found_at_other_position
160,32,功效,224,226,有毒,text_found_at_other_position
160,33,功效,227,230,能堕胎,text_found_at_other_position
160,34,病症,233,236,发疥疮,text_found_at_other_position
160,35,食材,238,239,廪,text_found_at_other_position
160,36,食材,260,264,獐肉,entity_text_not_found_in_current_passage
160,37,食味,575,576,甘,text_found_at_other_position
160,38,食性,268,269,温,text_found_at_other_position
160,39,功效,270,272,无毒,text_found_at_other_position
160,40,功效,273,277,补益五脏,text_found_at_other_position
160,41,禁忌,292,298,余月食之动气,text_found_at_other_position
160,42,病症,300,303,瘦悲疮,text_found_at_other_position
160,43,禁忌,304,309,食之发痼疾,text_found_at_other_position
160,44,禁忌,310,318,心粗豪人宜食之,entity_text_not_found_in_current_passage
160,45,功效,319,322,减其性,text_found_at_other_position
160,46,禁忌,323,330,胆小人食之愈怯,text_found_at_other_position
160,47,禁忌,331,334,与鸽食,text_found_at_other_position
160,48,病症,336,339,成癜髓,text_found_at_other_position
160,49,功效,340,343,益气力,text_found_at_other_position
160,50,功效,344,349,悦泽人面,entity_text_not_found_in_current_passage
160,51,食材,350,354,脐下麝香,text_found_at_other_position
160,52,食味,356,357,辛,text_found_at_other_position
160,53,食性,359,360,温,text_found_at_other_position
160,54,功效,361,363,无毒,text_found_at_other_position
160,55,功效,364,368,主辟恶气,text_found_at_other_position
160,56,功效,369,373,杀鬼精物,text_found_at_other_position
160,57,病症,375,377,瘟疟,text_found_at_other_position
160,58,病症,378,380,蛊毒,text_found_at_other_position
160,59,病症,381,383,痫瘗,text_found_at_other_position
160,60,功效,385,388,去三虫,text_found_at_other_position
160,61,功效,389,395,疗诸凶邪鬼气,text_found_at_other_position
160,62,病症,396,398,中恶,text_found_at_other_position
160,63,病症,399,408,心腹暴痛胀急痞满,entity_text_not_found_in_current_passage
160,64,病症,409,411,风毒,text_found_at_other_position
160,65,病症,412,416,妇人产难,text_found_at_other_position
160,66,功效,417,419,堕胎,text_found_at_other_position
160,67,功效,420,423,疗蛇毒,text_found_at_other_position
160,68,功效,430,434,益气补中,text_found_at_other_position
160,69,功效,435,438,治腰脚,text_found_at_other_position
160,70,功效,442,448,微补五脏不足,text_found_at_other_position
160,71,禁忌,449,457,多食令人弱房事,entity_text_not_found_in_current_passage
160,72,病症,458,461,发脚气,text_found_at_other_position
160,73,禁忌,462,466,不可近阴,text_found_at_other_position
160,74,功效,467,469,令痿,text_found_at_other_position
160,75,食材,539,540,脂,text_found_at_other_position
160,76,食味,483,484,辛,text_found_at_other_position
160,77,食性,484,485,温,text_found_at_other_position
160,78,功效,544,549,主疮肿死肌,text_found_at_other_position
160,79,病症,551,555,寒风湿痹,text_found_at_other_position
160,80,病症,556,562,四肢拘缓不收,text_found_at_other_position
160,81,病症,563,567,风头肿气,text_found_at_other_position
160,82,功效,568,571,通腠理,text_found_at_other_position
160,83,食材,572,573,角,text_found_at_other_position
160,84,功效,577,579,主脾,text_found_at_other_position
160,85,功效,581,583,止血,text_found_at_other_position
160,86,功效,584,587,补虚劳,text_found_at_other_position
160,87,功效,588,591,益气力,text_found_at_other_position
160,88,功效,593,596,填骨髓,text_found_at_other_position
160,89,功效,597,600,暖腰膝,text_found_at_other_position
160,90,功效,601,604,壮阳道,text_found_at_other_position
160,91,食材,605,606,茸,text_found_at_other_position
160,92,古籍来源,611,615,《月令》,text_found_at_other_position
161,1,食材,2,5,石榴花,exact_match
161,2,食材,103,105,木瓜,text_found_at_other_position
161,3,食味,31,32,酸,text_found_at_other_position
161,4,食性,34,36,无毒,text_found_at_other_position
161,5,病症,38,42,湿痹邪气,text_found_at_other_position
161,6,病症,47,53,霍乱转筋不止,text_found_at_other_position
161,7,病症,57,65,脚气上攻腿膝疼痛,text_found_at_other_position
161,8,功效,68,72,止渴消肿,text_found_at_other_position
161,9,医家,77,79,雷公,text_found_at_other_position
161,10,食材,90,92,蔓子,text_found_at_other_position
161,11,食材,93,96,土伏子,text_found_at_other_position
161,12,食味,134,135,酸,text_found_at_other_position
161,13,食味,136,137,涩,text_found_at_other_position
161,14,功效,138,141,调荣卫,text_found_at_other_position
161,15,功效,142,145,助谷气,text_found_at_other_position
161,16,食味,183,184,咸,text_found_at_other_position
161,17,功效,185,188,伤人气,text_found_at_other_position
161,18,食材,265,269,黄牛乳汁,text_found_at_other_position
161,19,烹饪方法,270,271,蒸,text_found_at_other_position
161,20,食材,296,300,桃子,entity_text_not_found_in_current_passage
161,21,食味,302,303,甘,text_found_at_other_position
161,22,食味,304,305,酸,text_found_at_other_position
161,23,食性,306,309,有小毒,text_found_at_other_position
161,24,功效,310,313,除鬼祟,text_found_at_other_position
161,25,功效,314,317,益颜色,text_found_at_other_position
161,26,禁忌,318,322,多食生热,text_found_at_other_position
161,27,食材,324,325,花,text_found_at_other_position
161,28,食味,226,227,苦,text_found_at_other_position
161,29,食性,331,332,平,text_found_at_other_position
161,30,食性,333,335,无毒,text_found_at_other_position
161,31,功效,336,339,杀鬼邪,text_found_at_other_position
161,32,病症,341,343,石淋,text_found_at_other_position
161,33,功效,344,348,利大小便,text_found_at_other_position
161,34,功效,350,354,下三尸虫,text_found_at_other_position
161,35,功效,355,359,悦人容面,text_found_at_other_position
161,36,功效,360,363,好颜色,text_found_at_other_position
161,37,食材,365,366,仁,text_found_at_other_position
161,38,食味,329,330,苦,text_found_at_other_position
161,39,食味,372,373,甘,text_found_at_other_position
161,40,食性,374,375,平,text_found_at_other_position
161,41,食性,376,378,无毒,text_found_at_other_position
161,42,功效,379,382,破血瘸,text_found_at_other_position
161,43,功效,383,385,血疲,text_found_at_other_position
161,44,功效,386,389,化瘀血,text_found_at_other_position
161,45,功效,391,394,通经水,text_found_at_other_position
161,46,功效,395,398,止腹痛,text_found_at_other_position
161,47,古籍来源,424,431,雷公炮制药性解,text_found_at_other_position
162,1,古籍来源,0,5,《灵苑方》,exact_match
162,2,病症,14,16,血痢,text_found_at_other_position
162,3,食材,22,23,蜜,text_found_at_other_position
162,4,烹饪方法,17,18,捣,text_found_at_other_position
162,5,烹饪方法,32,34,温饮,text_found_at_other_position
162,6,古籍来源,37,42,《产宝方》,text_found_at_other_position
162,7,病症,46,50,产后血痢,text_found_at_other_position
162,8,病症,51,55,脐腹疼痛,text_found_at_other_position
162,9,病症,56,60,小便不利,text_found_at_other_position
162,10,烹饪方法,61,62,捣,text_found_at_other_position
162,11,烹饪方法,67,68,煎,text_found_at_other_position
162,12,食材,72,73,蜜,text_found_at_other_position
162,13,烹饪方法,76,78,搅服,text_found_at_other_position
162,14,古籍来源,81,86,《广利方》,text_found_at_other_position
162,15,病症,93,99,一切无名肿毒,text_found_at_other_position
162,16,病症,100,104,火丹恶疮,text_found_at_other_position
162,17,烹饪方法,105,106,捣,text_found_at_other_position
162,18,烹饪方法,108,109,傅,text_found_at_other_position
162,19,医家,116,118,雷公,text_found_at_other_position
162,20,食材,135,136,芹,text_found_at_other_position
162,21,食味,143,144,甘,text_found_at_other_position
162,22,食性,145,146,平,text_found_at_other_position
162,23,功效,150,153,养精神,text_found_at_other_position
162,24,功效,154,157,益气血,text_found_at_other_position
162,25,功效,158,161,利口齿,text_found_at_other_position
162,26,功效,163,168,令人肥健,entity_text_not_found_in_current_passage
162,27,功效,169,171,嗜食,text_found_at_other_position
