record_id,entity_index,label,declared_start,declared_end,entity_text
156,43,食材,484,486,马兰
156,44,食味,489,490,辛
156,45,食性,491,492,温
156,46,功效,502,506,根治呕血
156,47,食材,515,517,蘩蒌
156,48,食味,519,520,酸
156,49,食性,522,523,平
156,50,功效,527,534,主积年恶疮不愈
156,51,功效,542,544,破血
156,52,功效,545,550,宜产妇口齿
156,53,功效,562,564,治淋
156,54,食材,606,609,鸡肠草
157,1,食材,5,6,鸡
157,2,食材,52,53,鹜
157,3,食材,138,140,鸭肪
157,4,食材,89,91,野鸭
157,5,食材,212,214,刀鸭
157,6,食材,262,264,油鸭
157,7,食材,272,273,鸠
157,8,食材,340,343,黄褐侯
157,9,食材,393,395,鹁鸽
157,10,食材,465,466,雁
157,11,食材,516,517,鸨
157,12,食材,529,531,鹌鹑
157,13,食材,562,564,小豆
157,14,食材,566,568,生姜
157,15,食材,577,578,酥
157,16,食性,166,167,凉
157,17,食性,279,280,平
157,18,食味,58,59,甘
157,19,食味,220,221,重
157,20,功效,30,31,补
157,21,功效,33,38,助湿中之火
157,22,功效,63,68,主风虚寒热
157,23,功效,140,144,主水肿
157,24,功效,171,175,补中益气
157,25,功效,176,178,助力
157,26,功效,179,183,大益病人
157,27,功效,184,186,消食
157,28,功效,187,193,杀十二种虫
157,29,功效,204,205,差
157,30,功效,225,228,补人虚
157,31,功效,284,287,主明目
157,32,功效,288,290,补气
157,33,功效,292,295,助阴阳
157,34,功效,348,353,主蚁瘘恶疮
157,35,功效,354,357,安五脏
157,36,功效,358,362,助气虚损
157,37,功效,363,366,排脓血
157,38,功效,368,372,一切痈疖
157,39,功效,403,407,调精益气
157,40,功效,408,413,解一切药毒
157,41,功效,414,418,食之益人
157,42,功效,427,430,减药力
157,43,功效,431,433,无效
157,44,功效,435,440,治恶疮疥癣
157,45,功效,442,446,风瘙白癞
157,46,功效,447,451,疬疡风
157,47,功效,477,481,主风挛拘
157,48,功效,482,484,偏枯
157,49,功效,485,489,气不通利
157,50,功效,490,495,久服益气
157,51,功效,497,499,不饥
157,52,功效,500,504,轻身耐老
157,53,功效,538,541,补五脏
157,54,功效,542,544,益中
157,55,功效,545,547,续气
157,56,功效,548,551,实筋骨
157,57,功效,552,555,耐寒温
157,58,功效,558,561,消结热
157,59,功效,573,576,止泄痢
157,60,功效,579,584,令人下焦肥
157,61,病症,197,200,小热疮
157,62,烹饪方法,376,377,炙
157,63,烹饪方法,452,453,炒
157,64,烹饪方法,568,569,煮
157,65,烹饪方法,578,579,煎
157,66,禁忌,505,509,六月勿食
157,67,禁忌,510,513,伤神气
157,68,古籍来源,0,4,《衍义》
157,69,古籍来源,72,75,《礼》
157,70,古籍来源,128,134,唐本《别录》
157,71,古籍来源,323,326,《诗》
158,1,食材,0,2,乳腐
158,2,食材,31,33,牛乳
158,3,食材,34,36,羊乳
158,4,食材,37,39,马乳
158,5,食材,68,70,驴乳
158,6,食材,88,90,人乳
158,7,食材,144,146,辣莱
158,8,食材,133,134,子
158,9,功效,3,6,润五脏
158,10,功效,7,11,利大小便
158,11,功效,12,17,益十二经脉
158,12,食性,154,155,热
158,13,食味,149,151,辛辣
158,14,食味,189,190,甘
158,15,食味,191,192,温
158,16,功效,194,197,愈百病
158,17,功效,205,209,调和饮食
158,18,功效,301,304,益五脏
158,19,病症,20,21,气
158,20,病症,162,163,脾
158,21,病症,166,168,五痔
158,22,病症,168,170,痈疡
158,23,病症,172,175,昏耳目
158,24,病症,177,179,浮肿
158,25,病症,180,182,虚恚
158,26,脏腑,314,315,脾
158,27,脏腑,328,329,心
158,28,脏腑,342,343,肾
158,29,脏腑,356,357,肝
158,30,脏腑,373,374,肺
158,31,古籍来源,218,220,素问
158,32,养生原则,431,435,饮食无节
158,33,养生原则,513,515,寡欲
158,34,禁忌,315,321,过食甘则脾伤
158,35,禁忌,330,336,过食苦则心伤
158,36,禁忌,344,350,过食咸则肾伤
158,37,禁忌,361,367,过食酸则肝伤
158,38,禁忌,376,382,过食辛则肺伤
158,39,禁忌,417,421,厚味发热
158,40,禁忌,425,430,纵口腹之欲
160,1,食材,15,20,野猪肉
160,2,食味,22,23,甘
160,3,功效,24,27,补肌肤
160,4,功效,28,32,令人肥腻
160,5,功效,34,37,补五脏
160,6,功效,38,44,止肠风下血
160,7,病症,46,49,癫痫病
160,8,功效,51,54,发风气
160,9,食材,68,70,雌者
160,10,食材,74,77,青蹄者
160,11,食材,80,82,肪膏
160,12,烹饪方法,83,85,酒浸
160,13,功效,88,93,令妇人多乳
160,14,食材,119,120,胆
160,15,食味,126,127,辛
160,16,食味,128,129,甘
160,17,食性,131,132,平
160,18,功效,136,139,主金疮
160,19,功效,140,142,止血
160,20,功效,142,144,生肌
160,21,病症,148,150,癫痫
160,22,病症,151,153,鬼疰
160,23,食材,181,182,麂
160,24,食味,185,186,甘
160,25,食性,187,188,平
160,26,功效,192,196,主五痔病
160,27,烹饪方法,201,203,姜醋
160,28,功效,213,218,多食动痼疾
160,29,食性,222,223,凉
160,30,功效,224,226,有毒
160,31,功效,227,230,能堕胎
160,32,功效,233,236,发疥疮
160,33,食材,238,239,廪
160,34,食材,260,264,獐肉
160,35,食味,575,576,甘
160,36,食性,268,269,温
160,37,功效,273,277,补益五脏
160,38,功效,289,291,甚美
160,39,功效,296,298,动气
160,40,病症,300,303,瘦悲疮
160,41,功效,306,309,发痼疾
160,42,功效,319,322,减其性
160,43,功效,328,330,愈怯
160,44,食材,332,333,鸽
160,45,功效,336,339,成癜髓
160,46,功效,340,343,益气力
160,47,功效,344,349,悦泽人面
160,48,食材,350,354,脐下麝香
160,49,食味,356,357,辛
160,50,食性,359,360,温
160,51,功效,364,368,主辟恶气
160,52,功效,369,373,杀鬼精物
160,53,病症,375,377,瘟疟
160,54,病症,378,380,蛊毒
160,55,病症,381,383,痫瘗
160,56,功效,385,388,去三虫
160,57,功效,389,395,疗诸凶邪鬼气
160,58,病症,396,398,中恶
160,59,病症,399,404,心腹暴痛
160,60,病症,404,408,胀急痞满
160,61,病症,409,411,风毒
160,62,病症,412,416,妇人产难
160,63,功效,417,419,堕胎
160,64,病症,421,423,蛇毒
160,65,功效,430,434,益气补中
160,66,功效,435,438,治腰脚
160,67,功效,442,448,微补五脏不足
160,68,功效,452,457,令人弱房事
160,69,病症,459,461,脚气
160,70,功效,467,469,令痿
160,71,食材,539,540,脂
160,72,食味,483,484,辛
160,73,食性,484,485,温
160,74,功效,544,549,主疮肿死肌
160,75,病症,551,555,寒风湿痹
160,76,病症,556,562,四肢拘缓不收
160,77,病症,563,567,风头肿气
160,78,功效,568,571,通腠理
160,79,食材,572,573,角
160,80,功效,577,579,主脾
160,81,功效,581,583,止血
160,82,功效,584,587,补虚劳
160,83,功效,588,591,益气力
160,84,功效,593,596,填骨髓
160,85,功效,597,600,暖腰膝
160,86,功效,601,604,壮阳道
160,87,食材,605,606,茸
160,88,功效,607,609,尤良
160,89,古籍来源,611,615,《月令》
160,90,食材,474,475,鹿
161,1,食材,103,105,木瓜
161,2,食味,31,32,酸
161,3,食性,34,36,无毒
161,4,功效,37,42,主湿痹邪气
161,5,功效,43,46,大吐下
161,6,病症,47,49,霍乱
161,7,病症,49,53,转筋不止
161,8,病症,57,59,脚气
161,9,病症,61,65,腿膝疼痛
161,10,功效,68,70,止渴
161,11,功效,70,72,消肿
161,12,功效,138,141,调荣卫
161,13,功效,142,145,助谷气
161,14,食材,90,92,蔓子
161,15,食材,93,96,土伏子
161,16,食味,183,184,咸
161,17,功效,185,188,伤人气
161,18,食材,265,269,黄牛乳汁
161,19,食材,296,300,桃子
161,20,食味,302,303,甘
161,21,食味,134,135,酸
161,22,食性,306,309,有小毒
161,23,功效,310,313,除鬼祟
161,24,功效,314,317,益颜色
161,25,功效,320,322,生热
161,26,食材,4,5,花
161,27,食味,226,227,苦
161,28,食性,331,332,平
161,29,食性,333,335,无毒
161,30,功效,336,339,杀鬼邪
161,31,功效,340,343,治石淋
161,32,功效,344,348,利大小便
161,33,功效,350,354,下三尸虫
161,34,功效,355,359,悦人容面
161,35,功效,360,363,好颜色
161,36,食材,365,366,仁
161,37,食味,329,330,苦
161,38,食味,372,373,甘
161,39,食性,374,375,平
161,40,食性,376,378,无毒
161,41,功效,379,382,破血瘸
161,42,功效,383,385,血疲
161,43,功效,386,389,化瘀血
161,44,功效,391,394,通经水
161,45,功效,395,398,止腹痛
161,46,古籍来源,424,431,雷公炮制药性解
162,1,古籍来源,1,4,灵苑方
162,2,病症,14,16,血痢
162,3,病症,51,55,脐腹疼痛
162,4,病症,56,60,小便不利
162,5,病症,95,99,无名肿毒
162,6,病症,100,102,火丹
162,7,病症,102,104,恶疮
162,8,病症,203,207,骨蒸劳热
162,9,病症,291,293,吹乳
162,10,食材,22,23,蜜
162,11,食材,18,19,汁
162,12,食材,182,183,巴
162,13,食材,184,187,鹿角莱
162,14,食材,244,247,芸苔莱
162,15,食性,145,146,平
162,16,食性,188,190,大寒
162,17,食性,32,33,温
162,18,食味,143,144,甘
162,19,食味,249,250,辛
162,20,功效,150,153,养精神
162,21,功效,154,157,益气血
162,22,功效,158,161,利口齿
162,23,功效,163,168,令人肥健
162,24,功效,169,171,嗜食
162,25,功效,194,199,散风热邪气
162,26,功效,256,261,散游风丹毒
162,27,功效,262,265,消乳痈
162,28,功效,266,269,破血癜
162,29,功效,270,276,下产后瘀血
162,30,禁忌,212,218,大人不可久食
162,31,禁忌,219,223,有损腰肾
162,32,禁忌,225,228,少颜色
162,33,禁忌,238,241,下石力
162,34,烹饪方法,61,63,捣汁
162,35,烹饪方法,67,68,煎
162,36,烹饪方法,108,109,傅
162,37,古籍来源,38,41,产宝方
162,38,古籍来源,82,85,广利方
162,39,古籍来源,279,283,野人闲话
162,40,医家,116,118,雷公
162,41,医家,329,331,沈括
162,42,医家,392,394,景焕
163,1,食材,10,13,鹿肉
163,2,食材,173,175,鹿角
163,3,食材,244,247,獐肉
163,4,食性,17,18,温
163,5,食性,40,41,平
163,6,食性,38,39,甘
163,7,食性,67,68,酸
163,8,食性,119,120,咸
163,9,食味,65,66,甘
163,10,食味,96,97,酸
163,11,食味,269,270,咸
163,12,功效,22,24,补中
163,13,功效,25,28,强五脏
163,14,功效,29,32,益气力
163,15,功效,42,44,补阴
163,16,功效,46,49,益荣气
163,17,功效,55,58,补腰肾
163,18,功效,71,76,主漏下恶血
163,19,功效,77,82,疗虚劳羸瘦
163,20,功效,124,127,补腰脊
163,21,功效,130,135,续筋胥损伤
163,22,功效,136,139,消恶毒
163,23,功效,153,160,治妇人吹乳妒乳
163,24,功效,162,165,结瘙疼
163,25,功效,166,169,欲成脓
163,26,功效,187,191,治鱼骨鲠
163,27,功效,212,222,治竹木刺入皮肉中不出
163,28,病症,83,88,骨中寒热
163,29,病症,89,93,洒洒如疟
163,30,病症,99,103,腰脊疼痛
163,31,病症,104,108,遗精溺血
163,32,病症,113,115,石淋
163,33,病症,300,302,痈肿
163,34,病症,320,325,恶疮痈肿
163,35,病症,370,375,乳汁不得泄
163,36,脏腑,260,262,五脏
163,37,脏腑,201,202,下
163,38,食疗方,193,197,鹿角剡屑
163,39,食疗方,223,227,烧鹿角末
163,40,烹饪方法,175,176,磨
163,41,烹饪方法,228,230,水调
163,42,烹饪方法,178,179,敷
163,43,烹饪方法,279,281,酿酒
163,44,古籍来源,146,149,千金方
163,45,古籍来源,182,184,秘方
163,46,古籍来源,205,208,鲁般方
163,47,古籍来源,304,308,证类本草
163,48,古籍来源,357,363,肘后备急方
163,49,古籍来源,378,380,内经
164,1,食材,0,1,雀
164,2,食性,3,4,温
164,3,功效,10,17,治男子阴痿不起
164,4,功效,18,22,益精有子
164,5,食材,23,24,卵
164,6,食材,28,29,粪
164,7,食材,34,37,白丁香
164,8,功效,38,45,去面上雀斑酒刺
164,9,功效,46,53,治目中瘀肉赤筋
164,10,食材,61,66,头生男子乳
164,11,食材,73,74,雉
164,12,食材,76,77,鸡
164,13,食性,79,80,酸
164,14,食性,81,83,微寒
164,15,功效,88,92,补中益气
164,16,功效,93,98,治痰气上喘
164,17,功效,99,103,发五痔
164,18,功效,104,106,疮疥
164,19,食材,110,114,鸳鸯
164,20,食性,116,117,咸
164,21,食性,118,119,平
164,22,功效,124,127,主痔瘘
164,23,功效,128,130,疥癣
164,24,烹饪方法,132,136,酒浸炙食
164,25,烹饪方法,137,140,热傅
164,26,功效,143,147,令更易之
164,27,医家,149,152,陶隐君
164,28,功效,179,187,食之令人容颜常美
164,29,食材,189,190,雁
164,30,食性,192,193,甘
164,31,食性,194,195,平
164,32,功效,199,205,主风拘急偏枯
164,33,功效,206,210,气不通利
164,34,功效,211,217,久食益气力
164,35,功效,218,223,长须眉毛发
164,36,功效,224,228,轻身耐老
164,37,功效,229,234,杀诸石药毒
164,38,食材,236,237,鸭
164,39,食性,239,240,甘
164,40,食性,241,243,微凉
164,41,功效,247,252,疗风虚寒热
164,42,功效,254,257,和脏腑
164,43,功效,258,261,利水道
164,44,古籍来源,294,298,证类本草
164,45,古籍来源,304,309,食疗本草
165,1,食材,50,52,菱角
165,2,食味,6,7,甘
165,3,食性,8,9,寒
165,4,病症,27,30,脾胃
165,5,病症,32,34,痼疾
165,6,病症,36,38,阳事
165,7,病症,55,60,腹胀满而痛
165,8,食材,64,65,姜
165,9,食材,76,77,荠
165,10,食味,79,80,甘
165,11,食性,81,83,微寒
165,12,食材,90,92,鸟芋
165,13,食材,96,98,凫茨
165,14,食材,121,124,猪薪脐
165,15,食材,139,142,羊薪脐
165,16,病症,154,156,病者
165,17,病症,157,159,孕妇
165,18,功效,175,178,消风毒
165,19,功效,179,182,泻胃热
165,20,病症,184,186,黄疽
165,21,病症,188,190,五麻
165,22,食材,264,266,莲子
165,23,食味,198,199,甘
165,24,食性,200,201,平
165,25,功效,202,205,助心气
165,26,功效,206,209,止烦渴
165,27,功效,210,212,洽痢
165,28,功效,213,219,补十二经气血
165,29,功效,221,224,理腰疼
165,30,病症,225,229,泄精自浊
165,31,病症,245,247,霍乱
165,32,食材,326,328,荷叶
165,33,功效,293,296,除烦闷
165,34,功效,297,300,止焦渴
165,35,功效,301,304,治呕血
165,36,功效,305,307,吐血
165,37,功效,308,311,杀蕈毒
165,38,食材,353,355,荸荞
165,39,食材,358,360,凫茨
165,40,食材,363,365,地栗
165,41,食材,366,368,地梨
165,42,食材,369,371,马蹄
165,43,古籍来源,41,44,仙家方
165,44,古籍来源,167,170,日华子
165,45,古籍来源,230,233,孙真人
165,46,古籍来源,250,253,得效方
165,47,古籍来源,314,317,验应方
166,1,古籍来源,0,6,《百一选方》
166,2,病症,15,17,霍乱
166,3,病症,17,21,吐泻不止
166,4,食材,36,39,广陈皮
166,5,食材,43,46,真藿香
166,6,烹饪方法,55,56,煎
166,7,古籍来源,67,72,《活人方》
166,8,病症,80,82,伤寒
166,9,病症,85,87,杂病
166,10,病症,89,91,呕哕
166,11,病症,92,97,手足逆冷
166,12,食材,99,101,橘红
166,13,食材,104,106,生姜
166,14,烹饪方法,112,113,煎
166,15,古籍来源,127,130,张氏方
166,16,病症,135,137,吹乳
166,17,病症,138,142,结核肿痛
166,18,食材,148,151,广陈皮
166,19,烹饪方法,160,161,炒
166,20,烹饪方法,173,174,研
166,21,食材,168,170,麝香
166,22,病症,197,201,小肠疝气
166,23,病症,201,203,偏坠
166,24,病症,211,213,腰疼
166,25,烹饪方法,214,215,炒
166,26,食材,238,244,橙子瓤
166,27,食味,248,249,酸
166,28,功效,250,253,止恶心
166,29,食味,264,265,辛
166,30,食味,266,267,甘
166,31,食性,268,269,平
166,32,功效,273,279,散肠胃中恶气
166,33,功效,280,282,顺气
166,34,功效,287,293,除胃中浮风气
166,35,功效,294,296,消食
166,36,食材,316,317,梨
166,37,食味,319,320,甘
166,38,食味,321,322,酸
166,39,食性,323,324,平
166,40,功效,338,340,解热
166,41,功效,340,343,止渴
166,42,功效,344,348,利大小肠
166,43,功效,349,352,治火嗽
166,44,禁忌,355,360,多食发金疮
166,45,禁忌,361,364,成衿痢
166,46,禁忌,365,373,产妇乳母忌食之
166,47,古籍来源,384,392,《是斋百-选方》
166,48,医家,400,402,王璎
167,1,食材,7,11,鲈鱼
167,2,食味,13,14,甘
167,3,食性,15,16,平
167,4,功效,17,20,补五脏
167,5,功效,21,24,益筋骨
167,6,功效,27,30,和肠胃
167,7,功效,31,34,下水气
167,8,病症,72,74,痃癖
167,9,病症,76,78,疮肿
167,10,功效,94,98,作鲱尤良
167,11,食材,99,101,暴干
167,12,食性,108,110,小毒
167,13,食材,137,139,鲫鱼
167,14,食味,127,128,甘
167,15,食性,129,130,温
167,16,功效,143,146,补脾胃
167,17,病症,167,172,泄痢久不愈
167,18,功效,189,192,治诸疮
167,19,烹饪方法,193,195,烧焦
167,20,烹饪方法,199,201,调涂
167,21,功效,220,226,治胃弱不下食
167,22,病症,237,243,男子女人劳症
167,23,病症,244,248,发热咳嗽
167,24,烹饪方法,263,266,刮去鳞
167,25,烹饪方法,267,270,剖去肠
167,26,烹饪方法,271,273,洗净
167,27,烹饪方法,306,309,煨令熟
167,28,烹饪方法,179,181,食之
167,29,医家,36,39,沈存中
167,30,医家,205,207,丹溪
167,31,古籍来源,159,162,千金方
167,32,古籍来源,183,185,本草
167,33,古籍来源,229,232,钱氏方
167,34,古籍来源,343,347,证类本草
168,1,食味,5,6,苦
168,2,食性,7,8,寒
168,3,功效,9,16,除心腹邪热烦渴
168,4,功效,17,22,治口舌焦燥
168,5,功效,30,37,治小儿惊风痰热
168,6,病症,50,56,惊痫搐搦烦热
168,7,功效,59,63,清心化热
168,8,功效,64,69,利痰凉惊
168,9,食味,78,80,苦辛
168,10,食性,81,82,衿
168,11,禁忌,83,86,有小毒
168,12,功效,100,103,壮筋骨
168,13,功效,104,107,强腰脊
168,14,功效,108,112,强志轻身
168,15,功效,113,117,消热下气
168,16,食味,126,128,酸甘
168,17,食性,129,130,平
168,18,禁忌,131,133,无毒
168,19,功效,139,147,主男子阴痿不起
168,20,功效,148,151,益精气
168,21,功效,152,154,有子
168,22,食味,165,166,辛
168,23,食性,167,168,温
168,24,禁忌,169,172,有小毒
168,25,禁忌,174,177,性顽劣
168,26,禁忌,178,183,食之不益人
168,27,禁忌,184,189,孕妇忌食
168,28,食味,198,199,甘
168,29,食性,200,202,微凉
168,30,禁忌,203,205,无毒
168,31,功效,211,214,疗风狂
168,32,功效,215,219,解心烦
168,33,功效,220,225,治忧愁不乐
168,34,食味,232,233,甘
168,35,食性,234,236,微凉
168,36,禁忌,237,241,黑者为上
168,37,功效,242,247,治头风眩晕
168,38,烹饪方法,281,282,焊
168,39,烹饪方法,283,284,洗
168,40,烹饪方法,287,288,蒸
168,41,烹饪方法,293,294,切
168,42,烹饪方法,98,99,食
169,1,古籍来源,0,5,伤寒论类方
169,2,古籍来源,6,10,脉义简摩
169,3,古籍来源,11,16,伤寒论特解
169,4,古籍来源,17,21,脉诀汇辨
169,5,古籍来源,22,27,伤寒论集注
169,6,古籍来源,32,36,脉学辑要
169,7,古籍来源,37,42,伤塞论集注
169,8,古籍来源,48,52,脉经直指
169,9,古籍来源,53,58,伤寒微旨论
169,10,古籍来源,59,63,脉理正义
169,11,古籍来源,64,69,伤寒溯源集
169,12,古籍来源,70,74,脉理存真
169,13,古籍来源,75,81,订正医圣全集
169,14,古籍来源,82,86,脉理宗经
169,15,古籍来源,87,93,伤寒启蒙集稿
169,16,古籍来源,94,98,脉镜须知
169,17,古籍来源,99,105,伤寒尚论辨似
169,18,古籍来源,106,110,察病指南
169,19,古籍来源,111,117,伤寒兼证析义
169,20,古籍来源,118,123,崔真人脉诀
169,21,古籍来源,124,130,张卿子伤寒论
169,22,古籍来源,131,137,四诊脉鉴大全
169,23,古籍来源,138,144,金匮要略正义
169,24,古籍来源,145,151,删注脉诀规正
169,25,古籍来源,152,158,金匮要略直解
169,26,古籍来源,159,165,图注脉诀辨真
169,27,古籍来源,166,172,高注金匮要略
169,28,古籍来源,173,179,脉诀刊误集解
169,29,古籍来源,180,187,伤寒论大方图解
169,30,古籍来源,188,194,重订诊家直诀
169,31,古籍来源,195,202,伤寒论辨证广注
169,32,古籍来源,203,211,人元脉影归措图说
169,33,古籍来源,212,219,伤寒活人指掌图
169,34,古籍来源,220,228,脉诀指掌病式图说
169,35,古籍来源,229,236,张仲景金匮要略
169,36,古籍来源,237,245,脉学注释汇参证治
169,37,古籍来源,246,254,伤寒六书纂要辨疑
169,38,古籍来源,255,259,针灸推拿
169,39,古籍来源,260,268,伤寒六经辨证治法
169,40,古籍来源,269,273,针灸节要
169,41,古籍来源,274,282,伤寒类书活人总括
169,42,古籍来源,283,287,针灸全生
169,43,古籍来源,288,297,张仲景伤寒原文点精
169,44,古籍来源,298,302,针灸逢源
169,45,古籍来源,303,313,伤寒活人指掌补注辨疑
169,46,古籍来源,314,318,备急灸法
169,47,古籍来源,324,328,神灸经纶
169,48,古籍来源,329,331,脉微
169,49,古籍来源,332,337,传悟灵济录
169,50,古籍来源,338,341,玉函经
169,51,古籍来源,342,348,小儿推拿广意
169,52,古籍来源,349,352,外诊祛
169,53,古籍来源,353,359,小儿推拿秘诀
169,54,古籍来源,360,364,舌鉴辨正
169,55,古籍来源,365,371,太乙神针心法
169,56,古籍来源,372,376,医学辑要
169,57,古籍来源,377,384,杨敬斋针灸全书
170,1,食味,66,67,辛
170,2,食味,68,69,甘
170,3,病症,8,12,赤毒热疮
170,4,病症,13,17,脐肠腹痛
170,5,病症,35,39,疳瘦肚大
170,6,病症,40,44,虚劳烦热
170,7,病症,45,49,心中邪热
170,8,病症,51,55,腹内水气
170,9,病症,146,150,赤自游疹
170,10,病症,214,216,疳痼
170,11,食性,170,171,温
170,12,食性,172,173,平
170,13,功效,203,206,快胃气
170,14,功效,207,210,补虚劳
170,15,禁忌,129,133,有病忌食
170,16,禁忌,116,119,不益人
170,17,禁忌,326,330,助火动痰
170,18,禁忌,331,334,发疮疥
170,19,烹饪方法,87,88,煮
170,20,烹饪方法,273,274,蒸
170,21,古籍来源,25,27,食疗
170,22,古籍来源,136,138,图经
170,23,古籍来源,223,227,渔翁口诀
171,1,食材,15,17,羊肉
171,2,食味,21,22,甘
171,3,食性,23,25,大热
171,4,功效,30,36,治五劳七伤
171,5,功效,37,41,脏气虚寒
171,6,功效,42,46,腰膝羸弱
171,7,功效,47,50,壮筋骨
171,8,功效,51,54,厚肠胃
171,9,食材,55,56,头
171,10,食性,59,61,微凉
171,11,功效,62,67,治骨蒸脑热
171,12,功效,69,73,头眩目昏
171,13,功效,74,78,小儿惊痫
171,14,食材,79,80,乳
171,15,食味,84,85,甘
171,16,食性,87,88,温
171,17,功效,89,92,润心肺
171,18,功效,93,96,补虚劳
171,19,功效,97,100,止消渴
171,20,食材,101,102,肝
171,21,食味,106,107,甘
171,22,食性,108,109,凉
171,23,功效,110,116,治目中诸疾
171,24,食材,117,118,肾
171,25,功效,121,124,补肾气
171,26,功效,125,128,益精髓
171,27,食材,223,226,绿豆粉
171,28,食味,230,231,甘
171,29,食性,232,233,凉
171,30,食性,234,235,平
171,31,功效,240,243,解诸热
171,32,食材,271,273,冬瓜
171,33,食味,277,278,甘
171,34,食性,279,281,微寒
171,35,功效,294,298,下热毒
171,36,功效,299,302,解消渴
171,37,功效,303,306,差五淋
171,38,功效,307,312,消小腹水胀
171,39,功效,313,316,利小便
171,40,功效,317,321,压丹石毒
171,41,禁忌,323,332,久病与阴虚人忌食之
171,42,食材,335,336,梨
171,43,食味,338,339,甘
171,44,食味,340,341,酸
171,45,食性,342,343,平
171,46,功效,358,362,解热止渴
171,47,功效,363,367,利大小肠
171,48,功效,368,373,治火嗽热喘
171,49,禁忌,374,380,多食发金疮
171,50,禁忌,381,384,成冷痢
171,51,禁忌,385,392,产妇乳母忌食之
171,52,食材,406,408,木耳
171,53,食性,413,414,衿
171,54,功效,418,424,治肠癖下血
171,55,功效,426,428,凉血
171,56,禁忌,429,434,勿与小儿食
171,57,禁忌,436,440,不能克化
171,58,食材,442,445,鹿角莱
171,59,食性,448,451,大寒
171,60,功效,455,460,散风热邪气
171,61,功效,461,468,治小儿骨蒸劳热
171,62,禁忌,474,481,大人不可久食
171,63,禁忌,482,487,有损少颜色
171,64,食材,488,490,樱桃
171,65,食味,494,495,甘
171,66,食性,496,497,温
171,67,食性,499,500,热
171,68,功效,501,505,调中气
171,69,功效,506,509,益脾气
171,70,功效,510,515,令人美颜色
171,71,禁忌,534,542,能生虚热喘嗽之疾
171,72,禁忌,543,548,小儿尤忌之
171,73,食材,563,565,鳖肉
171,74,食味,569,570,甘
171,75,食性,571,572,平
171,76,功效,577,580,补劳伤
171,77,功效,581,584,壮阳气
171,78,功效,585,590,峻补阴不足
171,79,禁忌,591,594,恶矾石
171,80,食材,595,597,青鱼
171,81,食味,601,602,甘
172,1,食味,12,13,咸
172,2,食味,14,15,甘
172,3,食性,16,17,平
172,4,功效,21,23,除热
172,5,功效,23,26,止烦满
172,6,功效,27,35,杀一切蛇虫蜂虿
172,7,功效,37,43,鱼肉蔬菌之毒
172,8,烹饪方法,58,59,傅
172,9,食味,67,68,酸
172,10,食性,69,70,温
172,11,食性,71,72,平
172,12,功效,76,79,消肿毒
172,13,功效,80,83,散水气
172,14,功效,84,87,杀邪毒
172,15,功效,88,92,消癖块
172,16,功效,93,96,破血迷
172,17,古籍来源,101,106,《救急方》
172,18,病症,110,118,产后血虚眩运不醒
172,19,食材,120,122,刚炭
172,20,食材,123,126,生铁秤
172,21,食材,64,65,醋
172,22,烹饪方法,126,129,煨烧
172,23,烹饪方法,142,143,熏
172,24,食味,161,162,苦
172,25,食味,163,164,甘
172,26,食味,165,166,辛
172,27,食性,167,168,温
172,28,食性,169,171,大热
172,29,禁忌,172,174,有毒
172,30,食材,175,177,葛花
172,31,食材,178,181,红豆花
172,32,功效,181,185,解酒毒
172,33,功效,186,189,杀百邪
172,34,功效,190,193,敌寒气
172,35,功效,194,197,驱恶毒
172,36,功效,198,201,通血脉
172,37,功效,202,205,厚肠胃
172,38,医家,206,209,孙真人
172,39,功效,212,216,散气消忧
172,40,功效,217,221,宣言发怒
172,41,禁忌,222,229,多饮未尝不致病
172,42,医家,231,234,朱丹溪
172,43,古籍来源,236,241,《本草止》
172,44,禁忌,251,256,湿中发热
172,45,禁忌,257,261,近于相火
172,46,病症,264,268,恶寒战栗
172,47,病症,323,325,呕吐
172,48,病症,327,329,疼痒
173,1,食材,7,9,芋梗
173,2,食材,50,54,山药
173,3,食味,56,57,甘
173,4,食性,58,59,温
173,5,食性,60,61,平
173,6,功效,65,70,补诸虚百损
173,7,病症,71,75,面上游风
173,8,病症,76,81,腰间衿气
173,9,功效,84,89,强阴益精气
173,10,食材,198,200,生姜
173,11,食性,105,106,温
173,12,食味,103,104,辛
173,13,功效,112,117,带皮用则凉
173,14,功效,119,125,去皮用则热
173,15,病症,127,129,伤寒
173,16,病症,130,134,伤风头疼
173,17,病症,135,139,九窍不利
173,18,归经,141,143,入肺
173,19,功效,143,145,开胃
173,20,功效,146,149,止呕吐
173,21,病症,152,156,咳嗽喘急
173,22,功效,157,162,去腹中寒气
173,23,功效,163,166,解臭秽
173,24,功效,167,170,散风寒
173,25,功效,171,174,通神明
173,26,食疗方,186,196,治霍乱吐泻转筋欲死者
173,27,食材,236,238,生姜
173,28,食材,206,208,清酒
173,29,烹饪方法,202,203,捣
173,30,烹饪方法,208,209,煎
173,31,食疗方,226,234,治一切咳呃欲死者
173,32,食材,91,95,生姜
173,33,食材,241,243,半夏
173,34,烹饪方法,251,252,煎
173,35,食材,263,267,胡椒
173,36,食味,269,270,辛
173,37,食性,271,272,热
173,38,功效,276,280,温中下气
173,39,病症,282,286,心腹冷积
173,40,功效,287,290,解鱼肉
