record_id,entity_index,label,declared_start,declared_end,entity_text
162,34,禁忌,219,223,有损腰肾
162,35,禁忌,225,228,少颜色
162,36,禁忌,238,242,下石力也
162,37,食材,244,247,芸苔莱
162,38,食味,249,250,辛
162,39,食性,251,252,温
162,40,功效,256,261,散游风丹毒
162,41,功效,262,265,消乳痈
162,42,功效,266,269,破血癜
162,43,功效,270,276,下产后瘀血
162,44,古籍来源,278,284,《野人闲话》
162,45,病症,289,293,女人吹乳
162,46,病症,294,298,小儿火丹
162,47,烹饪方法,299,300,捣
162,48,烹饪方法,300,301,傅
163,1,食材,10,13,鹿肉
163,2,食味,17,18,温
163,3,功效,22,24,补中
163,4,脏腑,26,28,五脏
163,5,功效,29,32,益气力
163,6,食材,33,34,血
163,7,食味,38,39,甘
163,8,食性,40,41,平
163,9,功效,42,44,补阴
163,10,功效,46,49,益荣气
163,11,食材,51,52,肾
163,12,功效,55,58,补腰肾
163,13,食材,60,61,茸
163,14,食味,65,66,甘
163,15,食味,67,68,酸
163,16,食性,69,70,温
163,17,病症,72,76,漏下恶血
163,18,病症,78,82,虚劳羸瘦
163,19,病症,83,88,骨中寒热
163,20,病症,89,93,洒洒如疟
163,21,病症,94,98,四肢酸疼
163,22,病症,99,103,腰脊疼痛
163,23,病症,104,108,遗精溺血
163,24,食材,113,116,石淋角
163,25,食味,119,120,咸
163,26,功效,124,127,补腰脊
163,27,功效,130,135,续筋胥损伤
163,28,功效,136,142,消恶毒痈瘙
163,29,古籍来源,145,150,《千金方》
163,30,病症,154,160,妇人吹乳妒乳
163,31,病症,162,165,结瘙疼
163,32,病症,166,170,欲成脓者
163,33,烹饪方法,175,176,磨
163,34,食材,173,175,鹿角
163,35,烹饪方法,178,179,敷
163,36,古籍来源,182,184,秘方
163,37,病症,188,191,鱼骨鲠
163,38,食材,193,195,鹿角
163,39,烹饪方法,195,197,剡屑
163,40,烹饪方法,198,199,含
163,41,烹饪方法,200,201,咽
163,42,古籍来源,204,209,《鲁般方》
163,43,病症,213,222,竹木刺入皮肉中不出
163,44,食材,224,226,鹿角
163,45,烹饪方法,223,224,烧
163,46,烹饪方法,226,227,末
163,47,烹饪方法,229,230,调
163,48,烹饪方法,231,232,敷
163,49,食材,244,247,獐肉
163,50,食味,251,252,甘
163,51,食性,253,254,温
163,52,功效,258,262,平补五脏
163,53,食材,264,265,骨
163,54,食味,269,270,咸
163,55,食性,271,272,平
163,56,功效,273,278,补虚损泄精
163,57,功效,282,286,补下之功
163,58,病症,288,290,痈潼
163,59,病症,300,302,痈肿
163,60,古籍来源,303,309,《证类本草》
163,61,食材,315,317,鹿角
163,62,病症,320,325,恶疮痈肿
163,63,病症,327,329,妒乳
163,64,病症,337,339,乳痈
163,65,病症,370,375,乳汁不得泄
163,66,古籍来源,377,381,《内经》
163,67,病症,382,384,炻乳
163,68,病症,351,352,痈
164,1,食材,0,1,雀
164,2,食味,3,4,温
164,3,病症,11,17,男子阴痿不起
164,4,功效,18,22,益精有子
164,5,食材,23,24,卵
164,6,食材,28,29,粪
164,7,食材,34,37,白丁香
164,8,病症,41,45,雀斑酒刺
164,9,病症,47,53,目中瘀肉赤筋
164,10,病症,54,58,遮附童人
164,11,食材,61,66,头生男子乳
164,12,食材,73,74,雉
164,13,食味,79,80,酸
164,14,食性,81,83,微寒
164,15,功效,88,92,补中益气
164,16,病症,94,98,痰气上喘
164,17,病症,100,103,五痔
164,18,病症,104,106,疮疥
164,19,食材,110,114,鸳鸯
164,20,食味,116,117,咸
164,21,食性,118,119,平
164,22,病症,125,127,痔瘘
164,23,病症,128,130,疥癣
164,24,烹饪方法,132,135,酒浸炙
164,25,烹饪方法,135,136,食
164,26,烹饪方法,139,140,傅
164,27,医家,149,152,陶隐君
164,28,食疗方,165,166,羹
164,29,功效,181,187,令人容颜常美
164,30,食材,189,190,雁
164,31,食味,192,193,甘
164,32,食性,194,195,平
164,33,病症,200,205,风拘急偏枯
164,34,病症,206,210,气不通利
164,35,功效,213,217,益气力
164,36,功效,218,223,长须眉毛发
164,37,功效,224,228,轻身耐老
164,38,功效,229,234,杀诸石药毒
164,39,食材,236,237,鸭
164,40,食味,239,240,甘
164,41,食性,241,243,微凉
164,42,病症,248,252,风虚寒热
164,43,脏腑,255,257,脏腑
164,44,功效,258,261,利水道
164,45,古籍来源,293,299,《证类本草》
164,46,古籍来源,303,310,《食疗本草》
165,1,食材,50,52,菱角
165,2,食味,6,7,甘
165,3,食性,8,9,寒
165,4,病症,26,30,伤脾胃
165,5,病症,31,34,发痼疾
165,6,病症,35,38,损阳事
165,7,古籍来源,40,45,《仙家方》
165,8,病症,55,60,腹胀满而痛
165,9,烹饪方法,61,66,热酒和姜饮
165,10,食材,73,77,孛荠
165,11,食味,79,80,甘
165,12,食性,81,83,微寒
165,13,食材,90,92,鸟芋
165,14,食材,96,98,凫茨
165,15,食材,121,124,猪薪脐
165,16,食材,139,142,羊薪脐
165,17,禁忌,145,153,损多益少而能发病
165,18,禁忌,157,162,孕妇忌之
165,19,古籍来源,166,171,《日华子》
165,20,功效,175,178,消风毒
165,21,功效,179,182,泻胃热
165,22,病症,184,186,黄疽
165,23,病症,187,190,下五麻
165,24,食材,264,266,莲子
165,25,食味,198,199,甘
165,26,食性,200,201,平
165,27,功效,202,205,助心气
165,28,功效,206,209,止烦渴
165,29,功效,210,212,洽痢
165,30,功效,213,219,补十二经气血
165,31,功效,221,224,理腰疼
165,32,病症,225,229,泄精自浊
165,33,医家,230,233,孙真人
165,34,禁忌,237,241,须去心食
165,35,病症,245,247,霍乱
165,36,古籍来源,249,254,《得效方》
165,37,病症,258,262,久痢不止
165,38,烹饪方法,330,332,为末
165,39,食材,282,285,陈米汤
165,40,食材,326,328,荷叶
165,41,功效,293,296,除烦闷
165,42,功效,297,300,止焦渴
165,43,功效,301,304,治呕血
165,44,功效,305,307,吐血
165,45,功效,308,311,杀蕈毒
165,46,古籍来源,313,318,《验应方》
165,47,病症,321,323,吐血
165,48,食材,288,292,荷叶
165,49,食材,333,336,清米汤
166,1,古籍来源,0,6,《百一选方》
166,2,病症,15,21,霍乱吐泻不止
166,3,食材,36,39,广陈皮
166,4,食材,43,46,真藿香
166,5,烹饪方法,55,56,煎
166,6,古籍来源,67,72,《活人方》
166,7,病症,80,82,伤寒
166,8,病症,83,87,一切杂病
166,9,病症,89,91,呕哕
166,10,病症,92,97,手足逆冷
166,11,食材,99,101,橘红
166,12,食材,104,106,生姜
166,13,烹饪方法,112,113,煎
166,14,古籍来源,127,130,张氏方
166,15,病症,133,137,妇人吹乳
166,16,病症,138,146,结核肿痛不可忍者
166,17,食材,148,151,广陈皮
166,18,烹饪方法,160,161,炒
166,19,烹饪方法,173,174,研
166,20,食材,168,170,麝香
166,21,病症,197,203,小肠疝气偏坠
166,22,病症,204,208,坚大疼痛
166,23,病症,211,213,腰疼
166,24,烹饪方法,214,215,炒
166,25,食材,238,242,橙子
166,26,食味,248,249,酸
166,27,病症,251,253,恶心
166,28,脏腑,255,257,肝气
166,29,食味,264,265,辛
166,30,食味,266,267,甘
166,31,食性,268,269,平
166,32,功效,273,279,散肠胃中恶气
166,33,功效,280,286,顺气止恶心
166,34,功效,287,293,除胃中浮风气
166,35,功效,294,296,消食
166,36,食材,316,317,梨
166,37,食味,319,320,甘
166,38,食味,321,322,酸
166,39,食性,323,324,平
166,40,功效,338,343,解热止渴
166,41,功效,344,348,利大小肠
166,42,病症,350,354,火嗽热喘
166,43,禁忌,355,360,多食发金疮
166,44,禁忌,361,364,成衿痢
166,45,禁忌,365,373,产妇乳母忌食之
166,46,古籍来源,384,392,《是斋百-选方》
167,1,食材,7,11,鲈鱼
167,2,食味,13,14,甘
167,3,食性,15,16,平
167,4,功效,17,20,补五脏
167,5,功效,21,24,益筋骨
167,6,功效,27,30,和肠胃
167,7,功效,31,34,下水气
167,8,医家,36,39,沈存中
167,9,食材,43,48,松江细鲈羹
167,10,食材,50,55,吴田香杭饭
167,11,功效,88,93,多食宜人
167,12,烹饪方法,94,96,作鲱
167,13,烹饪方法,99,101,暴干
167,14,食材,137,139,鲫鱼
167,15,食味,127,128,甘
167,16,食性,129,130,温
167,17,脏腑,140,141,土
167,18,功效,143,146,补脾胃
167,19,烹饪方法,151,153,作羹
167,20,古籍来源,158,163,《千金方》
167,21,病症,167,172,泄痢久不愈
167,22,烹饪方法,177,179,作脍
167,23,古籍来源,183,185,本草
167,24,病症,190,192,诸疮
167,25,烹饪方法,193,195,烧焦
167,26,烹饪方法,199,201,调涂
167,27,医家,205,207,丹溪
167,28,食材,215,217,莼莱
167,29,烹饪方法,217,219,作羹
167,30,病症,221,226,胃弱不下食
167,31,古籍来源,228,233,《钱氏方》
167,32,病症,241,243,劳症
167,33,病症,244,248,发热咳嗽
167,34,病症,249,253,汤药不愈
167,35,食材,174,177,活鲫鱼
167,36,烹饪方法,263,266,刮去鳞
167,37,烹饪方法,267,270,剖去肠
167,38,烹饪方法,271,273,洗净
167,39,食材,277,281,蓖麻子
167,40,烹饪方法,296,297,包
167,41,烹饪方法,306,309,煨令熟
167,42,禁忌,310,314,晚上食之
167,43,禁忌,316,322,十日内食三尾
168,1,食材,0,1,胆
168,2,食味,5,6,苦
168,3,食性,7,8,寒
168,4,功效,9,16,除心腹邪热烦渴
168,5,功效,17,22,治口舌焦燥
168,6,功效,23,26,益目
168,7,病症,31,37,小儿惊风痰热
168,8,食材,41,42,黄
168,9,病症,46,58,大人小儿惊痫搐搦烦热之疾
168,10,功效,59,63,清心化热
168,11,功效,64,69,利痰凉惊
168,12,食材,71,74,马肉
168,13,食味,78,80,苦辛
168,14,食性,81,82,衿
168,15,禁忌,83,86,有小毒
168,16,功效,100,103,壮筋骨
168,17,功效,104,107,强腰脊
168,18,功效,108,112,强志轻身
168,19,功效,113,117,消热下气
168,20,食材,121,122,茎
168,21,食味,126,128,酸甘
168,22,食性,129,130,平
168,23,禁忌,131,133,无毒
168,24,功效,139,147,主男子阴痿不起
168,25,功效,148,151,益精气
168,26,食材,158,161,骡肉
168,27,食味,165,166,辛
168,28,食性,167,168,温
168,29,禁忌,169,172,有小毒
168,30,禁忌,178,183,食之不益人
168,31,禁忌,184,189,孕妇忌食
168,32,食材,191,194,驴肉
168,33,食味,198,199,甘
168,34,食性,200,202,微凉
168,35,禁忌,203,205,无毒
168,36,功效,211,214,疗风狂
168,37,功效,215,219,解心烦
168,38,功效,220,225,治忧愁不乐
168,39,食材,227,228,头
168,40,食味,232,233,甘
168,41,食性,234,236,微凉
168,42,功效,242,247,治头风眩晕
168,43,病症,248,253,口眼喁斜
168,44,病症,254,258,语言蹇涩
168,45,病症,259,263,一身动摇
168,46,病症,264,268,筋骨酸疼
168,47,病症,269,273,心肺浮热
168,48,烹饪方法,281,282,焊
168,49,烹饪方法,283,284,洗
168,50,烹饪方法,287,288,蒸
168,51,烹饪方法,292,294,细切
168,52,食材,298,300,五味
169,1,古籍来源,0,5,伤寒论类方
169,2,古籍来源,6,10,脉义简摩
169,3,古籍来源,11,16,伤寒论特解
169,4,古籍来源,17,21,脉诀汇辨
169,5,古籍来源,22,31,伤寒论集注〈徐赤)
169,6,古籍来源,32,36,脉学辑要
169,7,古籍来源,37,47,伤塞论集注〈熊寿试)
169,8,古籍来源,48,52,脉经直指
169,9,古籍来源,53,58,伤寒微旨论
169,10,古籍来源,59,63,脉理正义
169,11,古籍来源,64,69,伤寒溯源集
169,12,古籍来源,70,74,脉理存真
169,13,古籍来源,75,81,订正医圣全集
169,14,古籍来源,82,86,脉理宗经
169,15,古籍来源,87,93,伤寒启蒙集稿
169,16,古籍来源,94,98,脉镜须知
169,17,古籍来源,99,105,伤寒尚论辨似
169,18,古籍来源,106,110,察病指南
169,19,古籍来源,111,117,伤寒兼证析义
169,20,古籍来源,118,123,崔真人脉诀
169,21,古籍来源,124,130,张卿子伤寒论
169,22,古籍来源,131,137,四诊脉鉴大全
169,23,古籍来源,138,144,金匮要略正义
169,24,古籍来源,145,151,删注脉诀规正
169,25,古籍来源,152,158,金匮要略直解
169,26,古籍来源,159,165,图注脉诀辨真
169,27,古籍来源,166,172,高注金匮要略
169,28,古籍来源,173,179,脉诀刊误集解
169,29,古籍来源,180,187,伤寒论大方图解
169,30,古籍来源,188,194,重订诊家直诀
169,31,古籍来源,195,202,伤寒论辨证广注
169,32,古籍来源,203,211,人元脉影归措图说
169,33,古籍来源,212,219,伤寒活人指掌图
169,34,古籍来源,220,228,脉诀指掌病式图说
169,35,古籍来源,229,236,张仲景金匮要略
169,36,古籍来源,237,245,脉学注释汇参证治
169,37,古籍来源,246,254,伤寒六书纂要辨疑
169,38,古籍来源,255,259,针灸推拿
169,39,古籍来源,260,268,伤寒六经辨证治法
169,40,古籍来源,269,273,针灸节要
169,41,古籍来源,274,282,伤寒类书活人总括
169,42,古籍来源,283,287,针灸全生
169,43,古籍来源,288,297,张仲景伤寒原文点精
169,44,古籍来源,298,302,针灸逢源
169,45,古籍来源,303,313,伤寒活人指掌补注辨疑
169,46,古籍来源,314,318,备急灸法
169,47,古籍来源,324,328,神灸经纶
169,48,古籍来源,332,337,传悟灵济录
169,49,古籍来源,338,341,玉函经
169,50,古籍来源,342,348,小儿推拿广意
169,51,古籍来源,353,359,小儿推拿秘诀
169,52,古籍来源,360,364,舌鉴辨正
169,53,古籍来源,365,371,太乙神针心法
169,54,古籍来源,372,376,医学辑要
169,55,古籍来源,377,384,杨敬斋针灸全书
170,1,食材,63,64,虾
170,2,食味,66,67,辛
170,3,食味,68,69,甘
170,4,病症,6,12,小儿赤毒热疮
170,5,病症,13,17,脐肠腹痛
170,6,病症,18,22,胃气虚乏
170,7,古籍来源,24,28,《食疗》
170,8,病症,33,39,小儿疳瘦肚大
170,9,病症,40,44,虚劳烦热
170,10,病症,45,49,心中邪热
170,11,病症,51,55,腹内水气
170,12,食材,231,233,鲥鱼
170,13,食味,168,169,甘
170,14,食性,170,171,温
170,15,食性,172,173,平
170,16,功效,203,206,快胃气
170,17,功效,207,210,补虚劳
170,18,禁忌,217,220,忌食之
170,19,古籍来源,222,228,《渔翁口诀》
170,20,烹饪方法,261,262,煎
170,21,烹饪方法,273,274,蒸
170,22,食材,310,314,鲚鱼
170,23,食味,316,317,甘
170,24,食味,318,319,辛
170,25,禁忌,320,325,食之不益人
170,26,病症,326,330,助火动痰
170,27,病症,331,334,发疮疥
171,1,食材,15,17,羊肉
171,2,食味,21,22,甘
171,3,食性,23,25,大热
171,4,功效,27,29,无毒
171,5,病症,32,36,五劳七伤
171,6,病症,37,41,脏气虚寒
171,7,病症,42,46,腰膝羸弱
171,8,功效,47,50,壮筋骨
171,9,功效,51,54,厚肠胃
171,10,食材,55,56,头
171,11,食性,59,61,微凉
171,12,病症,63,67,骨蒸脑热
171,13,病症,69,73,头眩目昏
171,14,病症,74,78,小儿惊痫
171,15,食材,79,80,乳
171,16,食味,84,85,甘
171,17,食性,87,88,温
171,18,功效,89,92,润心肺
171,19,功效,93,96,补虚劳
171,20,功效,97,100,止消渴
171,21,食材,101,102,肝
171,22,食味,106,107,甘
171,23,食性,108,109,凉
171,24,功效,110,116,治目中诸疾
171,25,食材,117,118,肾
171,26,功效,121,124,补肾气
171,27,功效,125,128,益精髓
171,28,食材,223,226,绿豆粉
171,29,食味,230,231,甘
171,30,食性,232,233,凉
171,31,食性,234,235,平
171,32,功效,240,243,解诸热
171,33,禁忌,254,264,脾胃虚弱人`痛者忌之
171,34,食材,271,273,冬瓜
171,35,食味,277,278,甘
171,36,食性,279,281,微寒
171,37,功效,294,298,下热毒
171,38,功效,299,302,解消渴
171,39,功效,303,306,差五淋
171,40,功效,307,312,消小腹水胀
171,41,功效,313,316,利小便
171,42,功效,317,321,压丹石毒
171,43,禁忌,323,332,久病与阴虚人忌食之
171,44,食材,335,336,梨
171,45,食味,338,339,甘
171,46,食味,340,341,酸
171,47,食性,342,343,平
171,48,功效,358,362,解热止渴
171,49,功效,363,367,利大小肠
171,50,病症,369,373,火嗽热喘
171,51,禁忌,374,380,多食发金疮
171,52,禁忌,381,384,成冷痢
171,53,禁忌,385,392,产妇乳母忌食之
171,54,食材,406,408,木耳
171,55,食性,413,414,衿
171,56,功效,418,424,治肠癖下血
171,57,功效,426,428,凉血
171,58,禁忌,429,434,勿与小儿食
171,59,食材,442,445,鹿角莱
171,60,食性,448,451,大寒
171,61,功效,455,460,散风热邪气
171,62,病症,462,468,小儿骨蒸劳热
171,63,禁忌,474,481,大人不可久食
171,64,禁忌,482,487,有损少颜色
171,65,食材,488,490,樱桃
171,66,食味,494,495,甘
171,67,食性,496,497,温
171,68,食性,499,500,热
171,69,功效,501,505,调中气
171,70,功效,506,509,益脾气
171,71,功效,510,515,令人美颜色
171,72,禁忌,543,548,小儿尤忌之
171,73,食材,563,565,鳖肉
171,74,食味,569,570,甘
171,75,食性,571,572,平
171,76,功效,577,580,补劳伤
171,77,功效,581,584,壮阳气
171,78,功效,585,590,峻补阴不足
171,79,禁忌,591,594,恶矾石
171,80,食材,595,597,青鱼
171,81,食味,601,602,甘
172,1,食材,9,10,酱
172,2,食味,12,13,咸
172,3,食味,14,15,甘
172,4,食性,16,17,平
172,5,功效,21,26,除热止烦满
172,6,食材,64,65,醋
172,7,食味,67,68,酸
172,8,食性,69,70,温
172,9,食性,71,72,平
172,10,功效,76,79,消肿毒
172,11,功效,80,83,散水气
172,12,功效,84,87,杀邪毒
172,13,功效,88,92,消癖块
172,14,功效,93,96,破血迷
172,15,古籍来源,101,106,《救急方》
172,16,病症,110,118,产后血虚眩运不醒
172,17,食材,158,159,酒
172,18,食味,161,162,苦
172,19,食味,163,164,甘
172,20,食味,165,166,辛
172,21,食性,167,168,温
172,22,食性,169,171,大热
172,23,功效,186,189,杀百邪
172,24,功效,190,193,敌寒气
172,25,功效,194,197,驱恶毒
172,26,功效,198,201,通血脉
172,27,功效,202,205,厚肠胃
172,28,医家,206,209,孙真人
172,29,医家,231,234,朱丹溪
172,30,病症,264,268,恶寒战栗
172,31,病症,323,325,呕吐
172,32,病症,327,329,疼痒
173,1,食材,7,9,芋梗
173,2,食材,50,54,山药
173,3,食味,56,57,甘
173,4,食性,58,59,温
173,5,食性,60,61,平
173,6,功效,65,70,补诸虚百损
173,7,病症,71,75,面上游风
173,8,病症,76,81,腰间衿气
173,9,功效,84,89,强阴益精气
173,10,食材,198,200,生姜
173,11,食性,99,101,纯阳
173,12,食味,103,104,辛
173,13,食性,105,106,温
173,14,食性,116,117,凉
173,15,食性,124,125,热
173,16,病症,127,129,伤寒
173,17,病症,130,134,伤风头疼
173,18,病症,135,139,九窍不利
173,19,归经,141,143,入肺
173,20,归经,143,145,开胃
173,21,功效,146,149,止呕吐
173,22,病症,152,156,咳嗽喘急
173,23,功效,157,162,去腹中寒气
173,24,功效,163,166,解臭秽
173,25,功效,167,170,散风寒
173,26,功效,171,174,通神明
173,27,医家,176,177,王
173,28,古籍来源,178,183,《经验方》
173,29,病症,187,196,霍乱吐泻转筋欲死者
173,30,食材,236,238,生姜
173,31,烹饪方法,202,205,捣碎
173,32,食材,206,208,清酒
173,33,烹饪方法,208,209,煎
173,34,古籍来源,218,223,《活人书》
173,35,病症,227,234,一切咳呃欲死者
173,36,食材,91,95,生姜
173,37,食材,241,243,半夏
173,38,烹饪方法,251,252,煎
173,39,食材,263,267,胡椒
173,40,食味,269,270,辛
173,41,食性,271,272,热
173,42,功效,276,280,温中下气
173,43,病症,282,286,心腹冷积
173,44,医家,297,299,丹溪
173,45,功效,306,308,快膈
173,46,脏腑,318,320,心肺
173,47,脏腑,322,325,肠胃
173,48,禁忌,326,333,日久而成大祸也
174,1,食材,26,28,鳖甲
174,2,食材,67,71,胡黄连
174,3,食材,77,79,青蒿
174,4,食材,170,174,螃蟹
174,5,食材,192,195,紫苏汁
174,6,食材,201,204,冬瓜汁
174,7,食材,372,374,红柿
174,8,食味,176,177,甘
174,9,食味,178,179,寒
174,10,食味,180,182,微咸
174,11,功效,128,134,大补阴之不足
174,12,功效,207,214,治胸中邪热结聚
174,13,功效,215,219,火气炽郁
174,14,功效,220,225,口喁面偏
174,15,功效,226,230,通气散血
174,16,功效,231,235,养筋益气
174,17,功效,296,298,破血
174,18,功效,299,303,伤胞堕胎
174,19,病症,20,24,妇人难产
174,20,病症,51,57,男女骨热劳瘦
174,21,病症,321,323,漆疮
174,22,病症,347,354,疥疮湿癣久不愈
174,23,病症,380,382,痼疾
174,24,病症,383,385,冷疾
174,25,烹饪方法,28,29,烧
174,26,烹饪方法,63,64,炙
174,27,烹饪方法,79,80,煎
174,28,烹饪方法,200,201,捣
174,29,烹饪方法,355,356,杵
174,30,禁忌,105,109,肉不可食
174,31,禁忌,109,114,甲不可用
174,32,禁忌,157,166,"有三四斤者,不可食"
174,33,禁忌,306,310,孕妇忌食
174,34,医家,43,46,孙真人
174,35,医家,275,277,雷公
174,36,古籍来源,10,16,《子母秘录》
174,37,古籍来源,87,91,《左传》
174,38,古籍来源,118,123,《日华子》
174,39,古籍来源,237,241,《图经》
174,40,古籍来源,312,317,《海上方》
174,41,古籍来源,338,343,《百一方》
174,42,古籍来源,361,365,《食忌》
175,1,古籍来源,0,5,《急救方》
175,2,病症,8,11,鱼骨鲠
175,3,食材,25,28,银条鱼
175,4,食味,29,30,甘
175,5,食性,31,32,平
175,6,功效,33,35,无毒
175,7,功效,36,40,宽中健胃
175,8,食材,42,44,生姜
175,9,烹饪方法,44,46,作羹
175,10,食材,49,52,少阳鱼
175,11,食味,54,55,甘
175,12,食味,56,57,咸
175,13,食性,58,59,寒
175,14,功效,60,62,无毒
175,15,病症,64,70,男子自浊膏淋
175,16,病症,73,77,玉茎涩痛
175,17,食材,78,81,河豚鱼
175,18,食味,85,86,甘
175,19,食性,87,88,肥
175,20,功效,89,91,有毒
175,21,禁忌,101,112,"食之不得法,亦杀人"
175,22,医家,116,119,孙真人
175,23,病症,124,128,中河豚毒
175,24,食材,130,132,芦根
175,25,烹饪方法,132,134,杵汁
175,26,食材,136,138,蓝锭
175,27,食材,142,145,陈粪青
175,28,食材,148,151,黑鲤鱼
175,29,功效,152,155,有小毒
175,30,禁忌,176,181,人不宜食之
175,31,古籍来源,193,198,《诸鱼论》
175,32,禁忌,201,231,"凡鱼头有自色如连珠至脊上者,腹中无胆者。头中无鳃者,并杀人"
175,33,禁忌,232,243,鱼汁不可合鸬鹚肉食之
175,34,食材,244,246,鲫鱼
175,35,禁忌,246,250,不可合猴
175,36,食材,251,253,雉肉
175,37,禁忌,256,266,鳅鳍不可和自犬血食之
175,38,食材,268,271,鲤鱼子
175,39,食材,280,282,鲫鱼
175,40,食材,285,288,青鱼鲱
175,41,禁忌,288,303,不可合生胡荽及生葵并麦酱食之
175,42,食材,304,305,虾
175,43,禁忌,305,318,无须及腹中通黑及煮之反自者
176,1,食材,13,14,酒
176,2,食味,25,26,甘
176,3,食性,27,28,温
176,4,功效,29,36,除湿调中利小便
176,5,禁忌,37,44,多饮亦能动痰火
176,6,食材,46,50,柑子
176,7,食味,56,57,甘
176,8,食味,58,59,酸
176,9,食性,60,61,平
176,10,古籍来源,96,100,《衍义》
176,11,食材,123,126,蜜陀柑
176,12,食材,128,130,木柑
176,13,食材,131,133,黄柑
176,14,食材,134,136,乳柑
176,15,食材,137,139,石柑
176,16,食材,140,142,沙柑
176,17,食材,143,145,青柑
176,18,食材,149,151,山柑
176,19,食材,159,162,山柑皮
176,20,病症,163,166,喉咽痛
176,21,食材,177,179,朱橘
176,22,食材,180,182,乳橘
176,23,食材,183,185,山橘
176,24,食材,186,188,金橘
176,25,食味,198,200,甘酸
176,26,功效,205,211,止渴润燥生津
176,27,禁忌,212,221,多则恋膈生痰滞肺气
176,28,禁忌,222,226,病者忌之
176,29,古籍来源,229,235,《吕氏春秋》
176,30,食材,333,335,橘皮
176,31,功效,277,283,治胸中疲热
176,32,功效,284,289,下气止吐逆
176,33,病症,290,292,呕吐
176,34,病症,293,295,霍乱
176,35,功效,296,299,消痰饮
176,36,功效,300,304,逐水化谷
176,37,功效,305,314,刻除膀胱停流热水
176,38,功效,315,319,顺气和中
176,39,功效,320,324,快膈通神
176,40,医家,326,329,刘禹锡
176,41,食味,345,346,辛
176,42,食味,346,347,苦
176,43,食味,347,348,甘
176,44,食性,348,349,平
176,45,功效,350,353,能散
176,46,功效,353,355,能泻
176,47,功效,356,358,能温
176,48,功效,358,360,能补
176,49,功效,361,364,能和益
176,50,功效,365,369,能消膈气
176,51,功效,370,373,化痰涎
176,52,功效,374,380,和脾止咳嗽
176,53,功效,381,384,通五淋
176,54,病症,385,391,中酒呕吐恶心
176,55,烹饪方法,392,394,煎饮
177,1,古籍来源,0,7,养性轩临证医案
177,2,古籍来源,8,16,医学集成〈傅滋)
177,3,古籍来源,17,24,养新堂医论读本
177,4,古籍来源,25,29,医学辩害
177,5,古籍来源,30,37,祝茹穹先生医印
177,6,古籍来源,38,42,医经允中
177,7,古籍来源,43,50,谦益斋外科医案
177,8,古籍来源,51,55,医钞类编
177,9,古籍来源,56,64,太医局诸科程文格
177,10,古籍来源,65,69,证治合参
177,11,古籍来源,70,78,古今医家经论汇编
177,12,古籍来源,79,83,宝命真诠
177,13,古籍来源,84,92,莲斋医意立斋案疏
177,14,古籍来源,93,103,活人心法 (刘以仁)
177,15,古籍来源,104,108,家藏蒙筌
177,16,古籍来源,113,118,心印绀珠经
177,17,古籍来源,119,124,医学读书志
177,18,古籍来源,125,130,雪潭居医约
177,19,古籍来源,131,137,医学读书附志
177,20,古籍来源,138,143,嵩匡尊生书
177,21,古籍来源,149,155,医书汇参辑成
177,22,古籍来源,156,160,元汇医镜
177,23,古籍来源,161,167,罗氏会约医镜
177,24,古籍来源,168,172,平法寓言
177,25,古籍来源,173,179,罗浩医书二种
177,26,古籍来源,180,184,寿芝医略
177,27,古籍来源,185,191,景岳全书发挥
177,28,古籍来源,192,196,杏苑生春
177,29,古籍来源,197,203,寿身小补家藏
177,30,古籍来源,204,208,医林正印
177,31,古籍来源,209,216,胡文焕医书三种
177,32,古籍来源,217,221,医法青篇
177,33,古籍来源,222,230,铁如意轩医书四种
177,34,古籍来源,231,235,医学五则
177,35,古籍来源,236,245,脉药联珠药性食物考
177,36,古籍来源,246,250,医学汇函
177,37,古籍来源,251,261,汉阳叶氏丛刻医集二种
177,38,古籍来源,262,272,医学集成 (刘仕廉)
178,1,食材,30,32,面筋
178,2,食材,63,65,甘草
178,3,食材,81,82,酒
178,4,食材,110,112,桔皮
178,5,食材,116,118,生姜
178,6,食材,149,151,熟油
178,7,食材,152,154,豆酱
178,8,食材,156,158,花椒
178,9,食材,159,161,胡椒
178,10,食材,163,166,杏仁末
178,11,食材,173,176,生姜丝
178,12,食材,177,180,桔皮丝
178,13,食材,471,473,蚶子
178,14,烹饪方法,16,17,蒸
178,15,烹饪方法,85,86,煮
178,16,烹饪方法,208,209,晒
178,17,烹饪方法,261,262,劈
178,18,烹饪方法,290,291,烹
178,19,烹饪方法,312,313,刺
178,20,烹饪方法,185,187,揉拌
178,21,烹饪方法,170,171,拌
178,22,烹饪方法,2,3,封
178,23,烹饪方法,3,4,盛
178,24,烹饪方法,36,37,蒸
178,25,烹饪方法,272,273,劈
178,26,食材,299,301,椒盐
179,1,食材,35,37,蛤蜊
179,2,食材,27,28,葱
179,3,食材,186,188,桔皮
179,4,食材,250,253,花椒
179,5,食材,65,66,酒
179,6,食材,329,330,乳
179,7,烹饪方法,4,5,批
179,8,烹饪方法,12,13,洗
179,9,烹饪方法,34,35,拌
179,10,烹饪方法,40,41,排
179,11,烹饪方法,72,73,浇
179,12,烹饪方法,54,55,澄
179,13,烹饪方法,66,68,调和
179,14,烹饪方法,11,12,留
179,15,烹饪方法,122,123,刮
